Titre,URL,Note,Pseudo,Avis
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=3,20/20,the-moufmouf,"Immense, intense, et incroyablement bien écrit.Voila longtemps que l'on avait pas vu chaque dialogue, quête et intention si finement travaillés.La liberté est totale et à chaque instant cette sensation : ce qui se passe est unique et il y a peu de chance que d'autres est suivi ce chemin. Réellement grisant.Les combats sont tactiques et exigeants. Même en normal faut s'accrocher.Pour ce qui est du scénario c'est un sans faute absolu.Un 20/20 amplement mérité ( et je précise que je suis absolument pas un fan des BG, ni des jeux tours par tours et que j'ai jamais touché un jeux de plateau de ma vie)Bref foncé dessus, c'est que du bonheur."
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=3,20/20,Scyllis,"Comment on peut mettre 0 ou 1, sérieux... ?Ne pas accrocher et ne pas comprendre pourquoi y a une hype parce que c'est pas ton type de jeu, ok, normal que tout le monde n'aime pas. Mais perso j'aime pas les versus fighting, j'en prends pas, et j'leur mets pas 0.Bref, je l'avais testé en EA, j'accrochais pas mal mais un peu de mal avec le système de combat (le fait qu'il y ait qu'une action, les trucs qui imposent un repos court ou long pour être rechargé...). Au final j'ai repris pour la sortie, ai accroché de plus en plus, et maintenant j'arrive plus à m'en passer.J'fais des pauses dans la journée des fois pour regarder des discussions ou des vidéos sur BG3...Par contre ce jeu a un très gros inconvénient !J'avance dans ma partie, et je suis prise d'une envie irrésistible de refaire un perso, ""tiens si je testais ça !"".Les environnements sont incroyables, on découvre des trucs partout, y a pleins de ptits trucs, puis y a des endroits qui font vachement rêver, quand même.Ah et DnD ultra respecté, GG Larian."
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=3,20/20,Meeldc,jeu de l’année jeu de l’année jeu de l’année jeu de l’année jeu de l’année jeu de l’année jeu de l’année jeu de l’année jeu de l’année jeu de l’année jeu de l’année jeu de l’année jeu de l’année jeu de l’année jeu de l’année jeu de l’année jeu de l’année jeu de l’année
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=3,20/20,marskorm,"Jeu exceptionnel, à faire avec un ami ou plus (vous pourrez partager les trames narratives ensemble) ! De très beaux graphismes, une histoire et un lore extrêmement riche avec des ramifications de possibilités scénaristiques vertigineuses. Un gameplay franchement génial, une difficulté bien dosée, une durée de vie colossale. Qu'est-ce que ça fait du bien, Merci Larian !"
Baldur's Gate III,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=4,20/20,Pikapikatchoum,"J'ai été tout de suite immergé par la mise en scène du début et je n'ai plus lâcher la suite.Franchement c'est l'aventure JDR avec un grand A. Je vous le conseil les possibilités (Décision, gestion de groupes, embranchement ...) en court d'aventure sont multiples et surprenantes tant c'est poussé.Petit bémol pour ceux/celle qui commence : faite attention au multi, si vous l'activé et qu'une personne entre dans le jeu elle peut rester bloquée, c'est ce qui m'est arrivé et j'ai continué avec ce personnage pendant 5 heures de jeux. Et on ne peut plus le viré du groupe donc désactiver le multi et attendre que Larian corrige ce problème... ca m'a permis de voir quand on recommence le jeu l'aventure peut être trés differente.Un chef-d'œuvre Vidéo ludique qu'on parlera encore dans plusieurs années a venir."
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=4,20/20,choupa_choupa,"Aucun souci notoire pour ma part. Riche, varié, écriture aux petits oignons, beau, immersif et mature. Que demande le peuple ?! On est dans la même lignée que leur titre majeure, DOS². Cette boite fait des bons jeux dans l'esprit PC ,et pour les grands. Et ça , on aime !!! 20/20 les gars. Continuez comme ça. On vous motive, on achète, vous nous gâtez. Juste retour des choses."
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=4,20/20,Pseudo supprimé,"LE jeu de l'année, beau, accessible même si l'on a pas fait énormément de jdr, l'interaction avec le monde est très bien faite, et on peut laisser des nains"
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=4,20/20,The_Dude570,"L'histoire principale se déploie avec une grâce captivante, transportant les joueurs dans un monde enchanteur où chaque quête secondaire éblouit par sa splendeur. Les personnages qui peuplent cet univers virtuel sont dessinés avec une profondeur émotionnelle qui les rend incroyablement attachants, presque palpables.L'immensité de ce jeu transcende les attentes, offrant une durée de vie qui semble infinie et garantit une expérience de jeu exceptionnelle. Il est rare de rencontrer un jeu qui possède le pouvoir ensorcelant de vous faire sauter hors de votre lit à 5 heures du matin, tout simplement pour savourer quelques moments précieux avant d'entamer la routine quotidienne de travail. C'est un hommage sincère et mérité à l'équipe talentueuse de Larian, dont le dévouement et l'expertise ont abouti à ce chef-d'œuvre.Leur travail exemplaire ne mérite rien de moins que des applaudissements nourris. Chacun des détails soigneusement peaufinés dans ce jeu révèle un amour évident pour l'art du jeu vidéo. Cette création évoque un sentiment d'immersion qui va au-delà de l'écran, laissant une empreinte indélébile dans l'esprit des joueurs chanceux qui ont eu la chance de le découvrir.En somme, il est indéniable que ce jeu incarne la quintessence de l'excellence vidéoludique. C'est un honneur de pouvoir apprécier le fruit du travail acharné et passionné de l'équipe de Larian. Puissent-ils continuer à nous émerveiller avec leurs futures créations, car leur génie créatif est une lumière éblouissante dans l'univers du jeu vidéo."
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=4,20/20,[-Homelander-],"Meilleur RPG de la décennie ! Un très bon jeu. Les graphismes sont bien travaillées et j'adore les cinématiques qui nous propulsent dans l'histoire. Le choix des dialogues aussi n'est pas s'en rappeler les meilleurs bioware. En attendant le prochain dragon age, on a pas beaucoup de RPG de cette trempe et Baldur's gate en faite partie. Vivement la version finale !"
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=4,20/20,Voltaire_hap,Jeu certifié 100% Gucci. Vous pouvez l'acheter les yeux fermés et vous saper en Versace. Je recommande à toute personne qui veut vivre une expérience vidéoludique exceptionnelle
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=4,20/20,falloutboy57,"Fallout 1 & 2, Oblivion / Skyrim, Divinity ......  Aujourd'hui avec Buldur's Gate le RPG a un nouveau maître étalon.20/20 c'est mérité surtout quand on voit les bouzes intercidérales qui bénéficient de ce type de note aujourd'hui.  Ce jeu va marque son temps et espérons que les prochains soient influencés. Eldrer Scroll si tu nous regardes.. ;)"
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=4,20/20,Hashlk,Mon coup de coeur quand je joue c'est fou comment je suis plongée dedans bref je vais pas raconté ma vie un 20 mérité mais vue qu'il faut 150caractere pour posté mon avis je vous conseil cette pépite les développeurs ont fait un énorme job l'écriture le graphisme  c'est un cadeaux depuis le temp que je chercher un jeu avec autant d'immersion j'ai limpression detre transporter dans le jeu sans parler des scène epicSpoilAfficherMasquercomme les deux gros troll qui s'envoie en l'air dans la grange j'ai tellement rie jetait pas prêt
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=4,20/20,NateLothbrock,"Tout simplement un des meilleurs rpg auquel j'ai pu jouer. Une liberté de choix infinie que ce soit dans le gameplay ou les dialogues, un scénario pour l'instant super intéressant et un véritable monde qui pousse et fait apprécier l'exploration."
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=4,20/20,kolerah57,"Une dingz, une tuerie , du lourd , le goty, le patron , le papa, le sugar dady, le parrain, vos autres jeux peuvent avoir honte . Starfield va regretter d’être sortie en 2023"
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=4,20/20,]peceiste[,"Je l'attends depuis des années , et malgré quelque bugs qui persistent c'est tout simplement le meilleur CRPG d'heroic fantasy sorti à ce jour et un excellent successeur à la série des baldur's gate !"
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=4,20/20,Zenpython,"Merci Larian d'avoir réussit à concrétiser sur un support videoludique l'ambiance d'une partie de jdr sur table de haute volée. Aucun doute sur le fait que l'équipe de Larian n'avait qu'un seul objectif : faire le meilleur jeu possible de sa catégorie, et ils l'ont fait. Un vrai concentré d'amour ludique et narratif."
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=4,20/20,khyzze,C'est honnêtement le meilleur rpg que j'ai pu faire.L'univers est tellement riche et interressante. Chaque choix nous tord le cerveau tellement l'histoire est prenante et il faut faire attention au conséquences. Les possibilité sont infinie dans ce jeu de role en monde ouvert réalisé a la perfectionJe lui trouve un air d'elden ring avec sont environement vaste et variés et une difficulté qui vous poursera parfois a l'exploration ! Un grand 20/20 pour tout ça !
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=4,20/20,Artega,"Après plusieurs années d'early on est enfin arrivé au bout. Et quel travail ! cela méritait bien tant d'attente, le jeu à très bien évolué depuis ses début. C'est un très bon RPG classic dans les règles D&D, un vrai jeu de role, on pénétre dans l'aventure et tellement de chose à faire, de cohérence dans l'univers et de choix tragiques !Graphiquement il est dans la moyenne haute de ce qui se fait actuellement, de beaux effets et du sons bien dynamiques ( voix en Vo mais sous titre fr ).La durée de vie, vous pouvez compter sur un bon 80h pour faire l'histoire et quelques quete annexes et exploration.Le GOTY de 2023"
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=4,20/20,Quickyyy,Le meilleur RPG de tout les temps.
Baldur's Gate III,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=5,20/20,Aierahsa,"Baldur's Gate reste un incontournable du genre RPG grâce à son monde riche en détails, ses quêtes captivantes et son système de jeu stratégique. Les personnages mémorables et l'exploration immersive de la Côte des Épées contribuent à créer une expérience inoubliable. Cependant, les mécanismes de jeu parfois complexes pourraient intimider les nouveaux joueurs, et les graphismes datés pourraient être un frein pour certains. Malgré cela, l'impact durable de ""Baldur's Gate"" sur l'histoire des jeux de rôle est indéniable."""
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=5,20/20,DrTazpaz,"Un chef d'oeuvre, peut-être l'un des plus grands RPG jamais réalisé.En tant que grand fan de Divinity et de l'univers de D&D autant dire que je suis servi. Larian a fait un travail phénoménal, le jeu est d'une richesse et d'une profondeur insondable. Je prends un plaisir fou à le découvrir et à en explorer toutes les possibilités. C'est grandiose !"
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=5,20/20,Apoulouk1,"Le jeu est génial . Je m'explique : étant un fan de rpg en tout genre mais non initié au c rpg, je pensais vraiment que celui ci n'était pas pour moi. J'ai tout de même achetée jeu pour tester car j'en lisais de si bonne critique que cela m'a intrigué. Eh bien je ne regrette pas du tout ! Le jeu est tellement riche que ce soit les possibilités qu'il offre dans le gameplay, mais aussi son histoire, enfin plutôt ses histoires, tout est bien écrit, les choix on des conséquences réelles, sincèrement ce jeu est une pepite, et en plus il est accessible pour les non initiés !N'hésitez pas, le studio indépendant larian a fait un travail de maître , il faut le récompenser !"
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=5,20/20,Makima__,"Larian fait un quasi-sans faute avec BG3.Le jeu a ses défauts,Quelques bugs mineurs subsistent,La caméra fait parfois des siennes,...Mais on oublie rapidement ça face à ses qualités:- Une narration et une écriture incroyable- Un mode multijoueur de qualité- Une liberté d'action et de décisions jamais vue- Une DA maitrisée- Des combats riches- De belles musiques- Une durée de vie colossaleOn a là à la fois le GOTY et sans aucun doute le meilleur RPG depuis TW3."
,https://www.jeuxvideo.com/jeux/pc/jeu-5571/avis/note/?p=5,20/20,Karlito02,"Le meilleur jeu de l'année, à ne pas rater. Des dizaines d'heures assurées, voir centaines...Le jeu est enfin sorti et mon évaluation durant l'accès anticipé reste toujours d'actualité, un jeu formidable qui à chaque partie sera constamment renouvelé, aucune partie ne se ressemblera puisque tout dépendra de vos choix, une bonne aventure dont VOUS êtes le héros.Le jeu de l'année 2023 !Chaussez vos bottes grises pourries, prenez votre épée à 0-6 points de dégâts, recrutez des aventuriers croisés lors de vos parties, défoncez un village de pauvres innocents ou au contraire aidez les à combattre les gobelins (vous pouvez aussi les défoncer après les avoir aidés), faites des potions d'alchimie, fouillez coffres/corps pour espérer gagner une arme magique et ainsi vivre une aventure de plusieurs dizaines d'heures. Rejouable, avec des variantes et des possibilités infinies de dialogues/situations différentes, vous ne vivrez jamais deux fois la même aventure."
